timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1698954764419,378,https://portaltest.mtn.ci/registration/analytics?panelName=REGISTRATION_USE_CASES,401,Unauthorized,Thread Group 1-4,text,false,,336,4258,6,6,https://portaltest.mtn.ci/registration/analytics?panelName=REGISTRATION_USE_CASES,378,0,0
1698954764747,1061,https://portaltest.mtn.ci/assets/icons/dashboard/todays-registration.svg,200,OK,Thread Group 1-3,text,true,,3783,456,6,6,https://portaltest.mtn.ci/assets/icons/dashboard/todays-registration.svg,1061,0,0
1698954764747,1061,https://portaltest.mtn.ci/registration/analytics?panelName=REGISTRATION_USE_CASES,401,Unauthorized,Thread Group 1-5,text,false,,336,4258,6,6,https://portaltest.mtn.ci/registration/analytics?panelName=REGISTRATION_USE_CASES,1061,0,0
1698954764797,3073,https://portaltest.mtn.ci/assets/icons/dashboard/todays-registration.svg,200,OK,Thread Group 1-2,text,true,,3783,456,6,6,https://portaltest.mtn.ci/assets/icons/dashboard/todays-registration.svg,3073,0,0
1698954764797,3073,https://portaltest.mtn.ci/registration/analytics?panelName=OPERATORS_AND_DEVICE_SUMMARY,401,Unauthorized,Thread Group 1-6,text,false,,336,4264,6,6,https://portaltest.mtn.ci/registration/analytics?panelName=OPERATORS_AND_DEVICE_SUMMARY,3073,0,0
1698954765808,2062,https://portaltest.mtn.ci/assets/icons/dashboard/total-activated-today.svg,200,OK,Thread Group 1-3,text,true,,8039,458,6,6,https://portaltest.mtn.ci/assets/icons/dashboard/total-activated-today.svg,2062,0,0
1698954764747,3123,https://portaltest.mtn.ci/registration/analytics?panelName=OPERATORS_AND_DEVICE_SUMMARY,401,Unauthorized,Thread Group 1-1,text,false,,336,4264,6,6,https://portaltest.mtn.ci/registration/analytics?panelName=OPERATORS_AND_DEVICE_SUMMARY,3123,0,0
1698954765808,2063,https://portaltest.mtn.ci/registration/analytics?panelName=OPERATORS_AND_DEVICE_SUMMARY,401,Unauthorized,Thread Group 1-5,text,false,,336,4264,6,6,https://portaltest.mtn.ci/registration/analytics?panelName=OPERATORS_AND_DEVICE_SUMMARY,2063,0,0
1698954764797,3073,https://portaltest.mtn.ci/registration/analytics?panelName=OPERATORS_AND_DEVICE_SUMMARY,401,Unauthorized,Thread Group 1-4,text,false,,336,4264,6,6,https://portaltest.mtn.ci/registration/analytics?panelName=OPERATORS_AND_DEVICE_SUMMARY,3073,0,0
1698954767871,1251,https://portaltest.mtn.ci/assets/icons/dashboard/total-activated-today.svg,200,OK,Thread Group 1-2,text,true,,8039,458,6,6,https://portaltest.mtn.ci/assets/icons/dashboard/total-activated-today.svg,1251,0,0
1698954767871,1251,https://portaltest.mtn.ci/assets/icons/dashboard/current-month.svg,200,OK,Thread Group 1-3,text,true,,1323,450,6,6,https://portaltest.mtn.ci/assets/icons/dashboard/current-month.svg,1251,0,0
1698954767871,1251,https://portaltest.mtn.ci/assets/icons/dashboard/todays-registration.svg,200,OK,Thread Group 1-6,text,true,,3783,456,6,6,https://portaltest.mtn.ci/assets/icons/dashboard/todays-registration.svg,1251,0,0
1698954767871,1257,https://portaltest.mtn.ci/assets/icons/dashboard/todays-registration.svg,200,OK,Thread Group 1-5,text,true,,3783,456,6,6,https://portaltest.mtn.ci/assets/icons/dashboard/todays-registration.svg,1257,0,0
1698954767871,1257,https://portaltest.mtn.ci/assets/icons/dashboard/todays-registration.svg,200,OK,Thread Group 1-1,text,true,,3783,456,6,6,https://portaltest.mtn.ci/assets/icons/dashboard/todays-registration.svg,1257,0,0
1698954767871,1257,https://portaltest.mtn.ci/assets/icons/dashboard/todays-registration.svg,200,OK,Thread Group 1-4,text,true,,3783,456,6,6,https://portaltest.mtn.ci/assets/icons/dashboard/todays-registration.svg,1257,0,0
1698954769123,369,https://portaltest.mtn.ci/assets/icons/dashboard/average-registration-time.svg,200,OK,Thread Group 1-3,text,true,,4865,462,6,6,https://portaltest.mtn.ci/assets/icons/dashboard/average-registration-time.svg,369,0,0
1698954769123,369,https://portaltest.mtn.ci/assets/icons/dashboard/current-month.svg,200,OK,Thread Group 1-2,text,true,,1323,450,6,6,https://portaltest.mtn.ci/assets/icons/dashboard/current-month.svg,369,0,0
1698954769123,1135,https://portaltest.mtn.ci/assets/icons/dashboard/total-activated-today.svg,200,OK,Thread Group 1-6,text,true,,8039,458,6,6,https://portaltest.mtn.ci/assets/icons/dashboard/total-activated-today.svg,1135,0,0
1698954769129,1129,https://portaltest.mtn.ci/assets/icons/dashboard/total-activated-today.svg,200,OK,Thread Group 1-4,text,true,,8039,458,6,6,https://portaltest.mtn.ci/assets/icons/dashboard/total-activated-today.svg,1129,0,0
1698954769129,1129,https://portaltest.mtn.ci/assets/icons/dashboard/total-activated-today.svg,200,OK,Thread Group 1-1,text,true,,8039,458,6,6,https://portaltest.mtn.ci/assets/icons/dashboard/total-activated-today.svg,1129,0,0
1698954769129,1208,https://portaltest.mtn.ci/assets/icons/dashboard/total-activated-today.svg,200,OK,Thread Group 1-5,text,true,,8039,458,6,6,https://portaltest.mtn.ci/assets/icons/dashboard/total-activated-today.svg,1208,0,0
1698954769492,977,https://portaltest.mtn.ci/assets/icons/dashboard/average-registration-time.svg,200,OK,Thread Group 1-2,text,true,,4865,462,6,6,https://portaltest.mtn.ci/assets/icons/dashboard/average-registration-time.svg,977,0,0
1698954770258,602,https://portaltest.mtn.ci/assets/icons/dashboard/current-month.svg,200,OK,Thread Group 1-6,text,true,,1323,450,6,6,https://portaltest.mtn.ci/assets/icons/dashboard/current-month.svg,602,0,0
1698954770338,522,https://portaltest.mtn.ci/assets/icons/dashboard/current-month.svg,200,OK,Thread Group 1-5,text,true,,1323,450,6,6,https://portaltest.mtn.ci/assets/icons/dashboard/current-month.svg,522,0,0
1698954770259,601,https://portaltest.mtn.ci/assets/icons/dashboard/current-month.svg,200,OK,Thread Group 1-4,text,true,,1323,450,6,6,https://portaltest.mtn.ci/assets/icons/dashboard/current-month.svg,601,0,0
1698954770259,601,https://portaltest.mtn.ci/assets/icons/dashboard/current-month.svg,200,OK,Thread Group 1-1,text,true,,1323,450,6,6,https://portaltest.mtn.ci/assets/icons/dashboard/current-month.svg,601,0,0
1698954769493,1367,https://portaltest.mtn.ci/registration/analytics?panelName=ENROLMENT_TYPE_TREND,200,OK,Thread Group 1-3,text,true,,6056,4256,6,6,https://portaltest.mtn.ci/registration/analytics?panelName=ENROLMENT_TYPE_TREND,1367,0,0
1698954770860,352,https://portaltest.mtn.ci/assets/icons/dashboard/average-registration-time.svg,200,OK,Thread Group 1-4,text,true,,4865,462,6,6,https://portaltest.mtn.ci/assets/icons/dashboard/average-registration-time.svg,352,0,0
1698954770860,910,https://portaltest.mtn.ci/assets/icons/dashboard/average-registration-time.svg,200,OK,Thread Group 1-6,text,true,,4865,462,6,6,https://portaltest.mtn.ci/assets/icons/dashboard/average-registration-time.svg,910,0,0
1698954770861,1134,https://portaltest.mtn.ci/assets/icons/dashboard/average-registration-time.svg,200,OK,Thread Group 1-1,text,true,,4865,462,6,6,https://portaltest.mtn.ci/assets/icons/dashboard/average-registration-time.svg,1134,0,0
1698954770860,1135,https://portaltest.mtn.ci/assets/icons/dashboard/average-registration-time.svg,200,OK,Thread Group 1-5,text,true,,4865,462,6,6,https://portaltest.mtn.ci/assets/icons/dashboard/average-registration-time.svg,1135,0,0
1698954770861,1293,https://portaltest.mtn.ci/registration/analytics?panelName=STATUS_TREND,200,OK,Thread Group 1-3,text,true,,4283,4248,6,6,https://portaltest.mtn.ci/registration/analytics?panelName=STATUS_TREND,1293,0,0
1698954770470,1684,https://portaltest.mtn.ci/registration/analytics?panelName=ENROLMENT_TYPE_TREND,200,OK,Thread Group 1-2,text,true,,6056,4256,6,6,https://portaltest.mtn.ci/registration/analytics?panelName=ENROLMENT_TYPE_TREND,1684,0,0
1698954771213,942,https://portaltest.mtn.ci/registration/analytics?panelName=ENROLMENT_TYPE_TREND,200,OK,Thread Group 1-4,text,true,,6056,4256,6,6,https://portaltest.mtn.ci/registration/analytics?panelName=ENROLMENT_TYPE_TREND,942,0,0
1698954771771,1481,https://portaltest.mtn.ci/registration/analytics?panelName=ENROLMENT_TYPE_TREND,200,OK,Thread Group 1-6,text,true,,6056,4256,6,6,https://portaltest.mtn.ci/registration/analytics?panelName=ENROLMENT_TYPE_TREND,1481,0,0
1698954771996,1256,https://portaltest.mtn.ci/registration/analytics?panelName=ENROLMENT_TYPE_TREND,200,OK,Thread Group 1-1,text,true,,6056,4256,6,6,https://portaltest.mtn.ci/registration/analytics?panelName=ENROLMENT_TYPE_TREND,1256,0,0
1698954771996,1256,https://portaltest.mtn.ci/registration/analytics?panelName=ENROLMENT_TYPE_TREND,200,OK,Thread Group 1-5,text,true,,6056,4256,6,6,https://portaltest.mtn.ci/registration/analytics?panelName=ENROLMENT_TYPE_TREND,1256,0,0
1698954772155,1707,https://portaltest.mtn.ci/registration/analytics?panelName=STATUS_TREND,200,OK,Thread Group 1-4,text,true,,4283,4248,6,6,https://portaltest.mtn.ci/registration/analytics?panelName=STATUS_TREND,1707,0,0
1698954772155,1706,https://portaltest.mtn.ci/registration/analytics?panelName=STATUS_TREND,200,OK,Thread Group 1-2,text,true,,4283,4248,6,6,https://portaltest.mtn.ci/registration/analytics?panelName=STATUS_TREND,1706,0,0
1698954772155,1706,https://portaltest.mtn.ci/registration/analytics?panelName=OPERATOR_PERFORMANCE,200,OK,Thread Group 1-3,text,true,,4512,4256,6,6,https://portaltest.mtn.ci/registration/analytics?panelName=OPERATOR_PERFORMANCE,1706,0,0
1698954773253,915,https://portaltest.mtn.ci/registration/analytics?panelName=STATUS_TREND,200,OK,Thread Group 1-1,text,true,,4283,4248,6,6,https://portaltest.mtn.ci/registration/analytics?panelName=STATUS_TREND,915,0,0
1698954773253,978,https://portaltest.mtn.ci/registration/analytics?panelName=STATUS_TREND,200,OK,Thread Group 1-5,text,true,,4283,4248,6,6,https://portaltest.mtn.ci/registration/analytics?panelName=STATUS_TREND,978,0,0
1698954773861,1229,https://portaltest.mtn.ci/registration/analytics?panelName=OPERATOR_PERFORMANCE,200,OK,Thread Group 1-4,text,true,,4512,4256,6,6,https://portaltest.mtn.ci/registration/analytics?panelName=OPERATOR_PERFORMANCE,1229,0,0
1698954773861,1229,https://portaltest.mtn.ci/registration/analytics?panelName=MANAGER_PERFORMANCE,200,OK,Thread Group 1-3,text,true,,4429,4255,6,6,https://portaltest.mtn.ci/registration/analytics?panelName=MANAGER_PERFORMANCE,1229,0,0
1698954773861,1229,https://portaltest.mtn.ci/registration/analytics?panelName=OPERATOR_PERFORMANCE,200,OK,Thread Group 1-2,text,true,,4512,4256,6,6,https://portaltest.mtn.ci/registration/analytics?panelName=OPERATOR_PERFORMANCE,1229,0,0
1698954773254,1837,https://portaltest.mtn.ci/registration/analytics?panelName=STATUS_TREND,200,OK,Thread Group 1-6,text,true,,4283,4248,6,6,https://portaltest.mtn.ci/registration/analytics?panelName=STATUS_TREND,1837,0,0
1698954774168,922,https://portaltest.mtn.ci/registration/analytics?panelName=OPERATOR_PERFORMANCE,200,OK,Thread Group 1-1,text,true,,4512,4256,6,6,https://portaltest.mtn.ci/registration/analytics?panelName=OPERATOR_PERFORMANCE,922,0,0
1698954774234,856,https://portaltest.mtn.ci/registration/analytics?panelName=OPERATOR_PERFORMANCE,200,OK,Thread Group 1-5,text,true,,4512,4256,6,6,https://portaltest.mtn.ci/registration/analytics?panelName=OPERATOR_PERFORMANCE,856,0,0
1698954775092,674,https://jsonip.com/,200,OK,Thread Group 1-3,text,true,,960,432,6,6,https://jsonip.com/,674,0,331
1698954743237,32504,Test,,"Number of samples in transaction : 31, number of failing samples : 4",Thread Group 1-3,,false,,79460,48046,6,6,null,32504,27,2497
1698954775091,839,https://portaltest.mtn.ci/registration/analytics?panelName=MANAGER_PERFORMANCE,200,OK,Thread Group 1-1,text,true,,4429,4255,6,6,https://portaltest.mtn.ci/registration/analytics?panelName=MANAGER_PERFORMANCE,839,0,0
1698954775091,963,https://portaltest.mtn.ci/registration/analytics?panelName=MANAGER_PERFORMANCE,200,OK,Thread Group 1-4,text,true,,4429,4255,6,6,https://portaltest.mtn.ci/registration/analytics?panelName=MANAGER_PERFORMANCE,963,0,0
1698954775091,1055,https://portaltest.mtn.ci/registration/analytics?panelName=MANAGER_PERFORMANCE,200,OK,Thread Group 1-2,text,true,,4429,4255,6,6,https://portaltest.mtn.ci/registration/analytics?panelName=MANAGER_PERFORMANCE,1055,0,0
1698954775091,1154,https://portaltest.mtn.ci/registration/analytics?panelName=OPERATOR_PERFORMANCE,200,OK,Thread Group 1-6,text,true,,4512,4256,6,6,https://portaltest.mtn.ci/registration/analytics?panelName=OPERATOR_PERFORMANCE,1154,0,0
1698954776055,674,https://jsonip.com/,200,OK,Thread Group 1-4,text,true,,962,432,6,6,https://jsonip.com/,674,0,328
1698954743404,33305,Test,,"Number of samples in transaction : 31, number of failing samples : 4",Thread Group 1-4,,false,,79462,48046,6,6,null,33305,21,2628
1698954776147,661,https://jsonip.com/,200,OK,Thread Group 1-2,text,true,,958,432,6,6,https://jsonip.com/,661,0,303
1698954743069,33715,Test,,"Number of samples in transaction : 31, number of failing samples : 4",Thread Group 1-2,,false,,79458,48046,6,6,null,33715,25,800
1698954775768,1768,https://portaltest.mtn.ci/svg/options-outline.svg,200,OK,Thread Group 1-3,text,true,,882,433,6,6,https://portaltest.mtn.ci/svg/options-outline.svg,1768,0,0
1698954776730,806,https://portaltest.mtn.ci/svg/options-outline.svg,200,OK,Thread Group 1-4,text,true,,882,433,6,6,https://portaltest.mtn.ci/svg/options-outline.svg,806,0,0
1698954776808,728,https://portaltest.mtn.ci/svg/options-outline.svg,200,OK,Thread Group 1-2,text,true,,882,433,6,6,https://portaltest.mtn.ci/svg/options-outline.svg,728,0,0
1698954776248,1288,https://portaltest.mtn.ci/registration/analytics?panelName=MANAGER_PERFORMANCE,200,OK,Thread Group 1-6,text,true,,4429,4255,6,6,https://portaltest.mtn.ci/registration/analytics?panelName=MANAGER_PERFORMANCE,1288,0,0
1698954775091,2445,https://portaltest.mtn.ci/registration/analytics?panelName=MANAGER_PERFORMANCE,200,OK,Thread Group 1-5,text,true,,4429,4255,6,6,https://portaltest.mtn.ci/registration/analytics?panelName=MANAGER_PERFORMANCE,2445,0,0
1698954775932,1700,https://jsonip.com/,200,OK,Thread Group 1-1,text,true,,972,432,6,6,https://jsonip.com/,1700,0,1373
1698954742901,34705,Test,,"Number of samples in transaction : 31, number of failing samples : 4",Thread Group 1-1,,false,,79472,48046,6,6,null,34705,27,1888
1698954777537,726,https://jsonip.com/,200,OK,Thread Group 1-6,text,true,,966,432,6,6,https://jsonip.com/,726,0,314
1698954743736,34501,Test,,"Number of samples in transaction : 31, number of failing samples : 4",Thread Group 1-6,,false,,79466,48046,6,6,null,34501,26,3408
1698954777538,725,https://jsonip.com/,200,OK,Thread Group 1-5,text,true,,962,432,6,6,https://jsonip.com/,725,0,343
1698954743568,34669,Test,,"Number of samples in transaction : 31, number of failing samples : 4",Thread Group 1-5,,false,,79462,48046,6,6,null,34669,27,3604
1698954777537,1340,https://portaltest.mtn.ci/svg/chevron-down-outline.svg,200,OK,Thread Group 1-3,text,true,,452,438,6,6,https://portaltest.mtn.ci/svg/chevron-down-outline.svg,1340,0,0
1698954777537,1340,https://portaltest.mtn.ci/svg/chevron-down-outline.svg,200,OK,Thread Group 1-4,text,true,,452,438,6,6,https://portaltest.mtn.ci/svg/chevron-down-outline.svg,1340,0,0
1698954778264,613,https://portaltest.mtn.ci/svg/options-outline.svg,200,OK,Thread Group 1-5,text,true,,882,433,6,6,https://portaltest.mtn.ci/svg/options-outline.svg,613,0,0
1698954777537,1340,https://portaltest.mtn.ci/svg/chevron-down-outline.svg,200,OK,Thread Group 1-2,text,true,,452,438,6,6,https://portaltest.mtn.ci/svg/chevron-down-outline.svg,1340,0,0
1698954777633,1244,https://portaltest.mtn.ci/svg/options-outline.svg,200,OK,Thread Group 1-1,text,true,,882,433,6,6,https://portaltest.mtn.ci/svg/options-outline.svg,1244,0,0
1698954778263,614,https://portaltest.mtn.ci/svg/options-outline.svg,200,OK,Thread Group 1-6,text,true,,882,433,6,6,https://portaltest.mtn.ci/svg/options-outline.svg,614,0,0
1698954778879,307,https://portaltest.mtn.ci/svg/download-outline.svg,200,OK,Thread Group 1-4,text,true,,661,434,6,6,https://portaltest.mtn.ci/svg/download-outline.svg,307,0,0
1698954778879,307,https://portaltest.mtn.ci/svg/chevron-down-outline.svg,200,OK,Thread Group 1-6,text,true,,452,438,6,6,https://portaltest.mtn.ci/svg/chevron-down-outline.svg,307,0,0
1698954778879,307,https://portaltest.mtn.ci/svg/download-outline.svg,200,OK,Thread Group 1-3,text,true,,661,434,6,6,https://portaltest.mtn.ci/svg/download-outline.svg,307,0,0
1698954778879,316,https://portaltest.mtn.ci/svg/chevron-down-outline.svg,200,OK,Thread Group 1-5,text,true,,452,438,6,6,https://portaltest.mtn.ci/svg/chevron-down-outline.svg,316,0,0
1698954778879,316,https://portaltest.mtn.ci/svg/chevron-down-outline.svg,200,OK,Thread Group 1-1,text,true,,452,438,6,6,https://portaltest.mtn.ci/svg/chevron-down-outline.svg,316,0,0
1698954778879,323,https://portaltest.mtn.ci/svg/download-outline.svg,200,OK,Thread Group 1-2,text,true,,661,434,6,6,https://portaltest.mtn.ci/svg/download-outline.svg,323,0,0
1698954779196,298,https://portaltest.mtn.ci/svg/download-outline.svg,200,OK,Thread Group 1-1,text,true,,661,434,6,6,https://portaltest.mtn.ci/svg/download-outline.svg,298,0,0
1698954779187,307,https://portaltest.mtn.ci/svg/calendar-outline.svg,200,OK,Thread Group 1-4,text,true,,977,434,6,6,https://portaltest.mtn.ci/svg/calendar-outline.svg,307,0,0
1698954779196,298,https://portaltest.mtn.ci/svg/download-outline.svg,200,OK,Thread Group 1-5,text,true,,661,434,6,6,https://portaltest.mtn.ci/svg/download-outline.svg,298,0,0
1698954779187,307,https://portaltest.mtn.ci/svg/calendar-outline.svg,200,OK,Thread Group 1-3,text,true,,977,434,6,6,https://portaltest.mtn.ci/svg/calendar-outline.svg,307,0,0
1698954779203,343,https://portaltest.mtn.ci/svg/calendar-outline.svg,200,OK,Thread Group 1-2,text,true,,977,434,6,6,https://portaltest.mtn.ci/svg/calendar-outline.svg,343,0,0
1698954779187,359,https://portaltest.mtn.ci/svg/download-outline.svg,200,OK,Thread Group 1-6,text,true,,661,434,6,6,https://portaltest.mtn.ci/svg/download-outline.svg,359,0,0
1698954779495,305,https://portaltest.mtn.ci/svg/chevron-back-outline.svg,200,OK,Thread Group 1-3,text,true,,452,438,6,6,https://portaltest.mtn.ci/svg/chevron-back-outline.svg,305,0,0
1698954779494,306,https://portaltest.mtn.ci/svg/calendar-outline.svg,200,OK,Thread Group 1-1,text,true,,977,434,6,6,https://portaltest.mtn.ci/svg/calendar-outline.svg,306,0,0
1698954779547,663,https://portaltest.mtn.ci/svg/calendar-outline.svg,200,OK,Thread Group 1-6,text,true,,977,434,6,6,https://portaltest.mtn.ci/svg/calendar-outline.svg,663,0,0
1698954779801,409,https://portaltest.mtn.ci/svg/chevron-forward-outline.svg,200,OK,Thread Group 1-3,text,true,,452,441,6,6,https://portaltest.mtn.ci/svg/chevron-forward-outline.svg,409,0,0
1698954779801,409,https://portaltest.mtn.ci/svg/chevron-back-outline.svg,200,OK,Thread Group 1-1,text,true,,452,438,6,6,https://portaltest.mtn.ci/svg/chevron-back-outline.svg,409,0,0
1698954779495,715,https://portaltest.mtn.ci/svg/chevron-back-outline.svg,200,OK,Thread Group 1-4,text,true,,452,438,6,6,https://portaltest.mtn.ci/svg/chevron-back-outline.svg,715,0,0
1698954779494,716,https://portaltest.mtn.ci/svg/calendar-outline.svg,200,OK,Thread Group 1-5,text,true,,977,434,6,6,https://portaltest.mtn.ci/svg/calendar-outline.svg,716,0,0
1698954779547,663,https://portaltest.mtn.ci/svg/chevron-back-outline.svg,200,OK,Thread Group 1-2,text,true,,452,438,6,6,https://portaltest.mtn.ci/svg/chevron-back-outline.svg,663,0,0
1698954780210,308,https://portaltest.mtn.ci/svg/chevron-back-outline.svg,200,OK,Thread Group 1-5,text,true,,452,438,6,6,https://portaltest.mtn.ci/svg/chevron-back-outline.svg,308,0,0
1698954780210,307,https://portaltest.mtn.ci/svg/chevron-forward-outline.svg,200,OK,Thread Group 1-2,text,true,,452,441,6,6,https://portaltest.mtn.ci/svg/chevron-forward-outline.svg,307,0,0
1698954780210,308,https://portaltest.mtn.ci/svg/chevron-forward-outline.svg,200,OK,Thread Group 1-1,text,true,,452,441,6,6,https://portaltest.mtn.ci/svg/chevron-forward-outline.svg,308,0,0
1698954780210,307,https://portaltest.mtn.ci/svg/information-circle.svg,200,OK,Thread Group 1-3,text,true,,559,436,6,6,https://portaltest.mtn.ci/svg/information-circle.svg,307,0,0
1698954780210,308,https://portaltest.mtn.ci/svg/chevron-forward-outline.svg,200,OK,Thread Group 1-4,text,true,,452,441,6,6,https://portaltest.mtn.ci/svg/chevron-forward-outline.svg,308,0,0
1698954780210,307,https://portaltest.mtn.ci/svg/chevron-back-outline.svg,200,OK,Thread Group 1-6,text,true,,452,438,6,6,https://portaltest.mtn.ci/svg/chevron-back-outline.svg,307,0,0
1698954780518,693,https://portaltest.mtn.ci/svg/information-circle.svg,200,OK,Thread Group 1-2,text,true,,559,436,6,6,https://portaltest.mtn.ci/svg/information-circle.svg,693,0,0
1698954780518,693,https://portaltest.mtn.ci/svg/information-circle.svg,200,OK,Thread Group 1-4,text,true,,559,436,6,6,https://portaltest.mtn.ci/svg/information-circle.svg,693,0,0
1698954780518,693,https://portaltest.mtn.ci/svg/chevron-forward-outline.svg,200,OK,Thread Group 1-6,text,true,,452,441,6,6,https://portaltest.mtn.ci/svg/chevron-forward-outline.svg,693,0,0
1698954780518,693,https://portaltest.mtn.ci/svg/information-circle.svg,200,OK,Thread Group 1-1,text,true,,559,436,6,6,https://portaltest.mtn.ci/svg/information-circle.svg,693,0,0
1698954780518,693,https://portaltest.mtn.ci/svg/chevron-forward-outline.svg,200,OK,Thread Group 1-5,text,true,,452,441,6,6,https://portaltest.mtn.ci/svg/chevron-forward-outline.svg,693,0,0
1698954781212,1195,https://portaltest.mtn.ci/svg/information-circle.svg,200,OK,Thread Group 1-5,text,true,,559,436,6,6,https://portaltest.mtn.ci/svg/information-circle.svg,1195,0,0
1698954781212,1195,https://portaltest.mtn.ci/svg/information-circle.svg,200,OK,Thread Group 1-6,text,true,,559,436,6,6,https://portaltest.mtn.ci/svg/information-circle.svg,1195,0,0
1698954780518,1889,https://portaltest.mtn.ci/user/table-core/getUsers?pageNo=1&pageSize=10,200,OK,Thread Group 1-3,text,true,,8396,4221,6,6,https://portaltest.mtn.ci/user/table-core/getUsers?pageNo=1&pageSize=10,1889,0,0
1698954781212,1197,https://portaltest.mtn.ci/user/table-core/getUsers?pageNo=1&pageSize=10,200,OK,Thread Group 1-1,text,true,,8396,4221,6,6,https://portaltest.mtn.ci/user/table-core/getUsers?pageNo=1&pageSize=10,1197,0,0
1698954781212,1198,https://portaltest.mtn.ci/user/table-core/getUsers?pageNo=1&pageSize=10,200,OK,Thread Group 1-4,text,true,,8396,4221,6,6,https://portaltest.mtn.ci/user/table-core/getUsers?pageNo=1&pageSize=10,1198,0,0
1698954781212,1287,https://portaltest.mtn.ci/user/table-core/getUsers?pageNo=1&pageSize=10,200,OK,Thread Group 1-2,text,true,,8396,4221,6,6,https://portaltest.mtn.ci/user/table-core/getUsers?pageNo=1&pageSize=10,1287,0,0
1698954782408,292,https://portaltest.mtn.ci/svg/ellipsis-vertical-outline.svg,200,OK,Thread Group 1-3,text,true,,637,443,6,6,https://portaltest.mtn.ci/svg/ellipsis-vertical-outline.svg,292,0,0
1698954782410,360,https://portaltest.mtn.ci/svg/ellipsis-vertical-outline.svg,200,OK,Thread Group 1-1,text,true,,637,443,6,6,https://portaltest.mtn.ci/svg/ellipsis-vertical-outline.svg,360,0,0
1698954782410,360,https://portaltest.mtn.ci/svg/ellipsis-vertical-outline.svg,200,OK,Thread Group 1-4,text,true,,637,443,6,6,https://portaltest.mtn.ci/svg/ellipsis-vertical-outline.svg,360,0,0
1698954782499,320,https://portaltest.mtn.ci/svg/ellipsis-vertical-outline.svg,200,OK,Thread Group 1-2,text,true,,637,443,6,6,https://portaltest.mtn.ci/svg/ellipsis-vertical-outline.svg,320,0,0
1698954782408,977,https://portaltest.mtn.ci/user/table-core/getUsers?pageNo=1&pageSize=10,200,OK,Thread Group 1-5,text,true,,8396,4221,6,6,https://portaltest.mtn.ci/user/table-core/getUsers?pageNo=1&pageSize=10,977,0,0
1698954782700,759,https://portaltest.mtn.ci/user/analytics/user-count,200,OK,Thread Group 1-3,text,true,,3878,4201,6,6,https://portaltest.mtn.ci/user/analytics/user-count,759,0,0
1698954782408,1051,https://portaltest.mtn.ci/user/table-core/getUsers?pageNo=1&pageSize=10,200,OK,Thread Group 1-6,text,true,,8396,4221,6,6,https://portaltest.mtn.ci/user/table-core/getUsers?pageNo=1&pageSize=10,1051,0,0
1698954783386,370,https://portaltest.mtn.ci/svg/ellipsis-vertical-outline.svg,200,OK,Thread Group 1-5,text,true,,637,443,6,6,https://portaltest.mtn.ci/svg/ellipsis-vertical-outline.svg,370,0,0
1698954782771,985,https://portaltest.mtn.ci/user/analytics/user-count,200,OK,Thread Group 1-1,text,true,,3878,4201,6,6,https://portaltest.mtn.ci/user/analytics/user-count,985,0,0
1698954782819,937,https://portaltest.mtn.ci/user/analytics/user-count,200,OK,Thread Group 1-2,text,true,,3878,4201,6,6,https://portaltest.mtn.ci/user/analytics/user-count,937,0,0
1698954782771,985,https://portaltest.mtn.ci/user/analytics/user-count,200,OK,Thread Group 1-4,text,true,,3878,4201,6,6,https://portaltest.mtn.ci/user/analytics/user-count,985,0,0
1698954783461,312,https://portaltest.mtn.ci/svg/ellipsis-vertical-outline.svg,200,OK,Thread Group 1-6,text,true,,637,443,6,6,https://portaltest.mtn.ci/svg/ellipsis-vertical-outline.svg,312,0,0
1698954783460,893,https://portaltest.mtn.ci/platform-user/role-group,200,OK,Thread Group 1-3,text,true,,6460,4200,6,6,https://portaltest.mtn.ci/platform-user/role-group,893,0,0
1698954775767,8576,login,200,"Number of samples in transaction : 11, number of failing samples : 0",Thread Group 1-3,,true,,23806,16119,6,6,null,8576,10,0
1698954783757,1302,https://portaltest.mtn.ci/platform-user/role-group,200,OK,Thread Group 1-4,text,true,,6460,4200,6,6,https://portaltest.mtn.ci/platform-user/role-group,1302,0,0
1698954783757,1302,https://portaltest.mtn.ci/platform-user/role-group,200,OK,Thread Group 1-1,text,true,,6460,4200,6,6,https://portaltest.mtn.ci/platform-user/role-group,1302,0,0
1698954783774,1285,https://portaltest.mtn.ci/user/analytics/user-count,200,OK,Thread Group 1-6,text,true,,3878,4201,6,6,https://portaltest.mtn.ci/user/analytics/user-count,1285,0,0
1698954783757,1302,https://portaltest.mtn.ci/user/analytics/user-count,200,OK,Thread Group 1-5,text,true,,3878,4201,6,6,https://portaltest.mtn.ci/user/analytics/user-count,1302,0,0
1698954777632,7418,login,200,"Number of samples in transaction : 11, number of failing samples : 0",Thread Group 1-1,,true,,23806,16119,6,6,null,7418,9,0
1698954776729,8321,login,200,"Number of samples in transaction : 11, number of failing samples : 0",Thread Group 1-4,,true,,23806,16119,6,6,null,8321,9,0
1698954784354,975,https://portaltest.mtn.ci/api/settings/getSetting?settingName=REGISTERED_PREFIX,401,Unauthorized,Thread Group 1-3,text,false,,336,4229,6,6,https://portaltest.mtn.ci/api/settings/getSetting?settingName=REGISTERED_PREFIX,975,0,0
